comment,blacklist_suggestions,overall_quality,factual_correctness,readability,rating_time,warm_up,user_suggestions,action_coherence,linguistic_difference,content_similarity,identical_information,exhaustive_information,story_edit,story_old,grammar,implicit_fact_check,citation_correct,context_realization,false_gender,false_mood,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date
-1,-1,60,100,50,2:54,0,-1,100,60,80,100,100,-1,-1,100,50,100,-1,100,100,-1,-1,-1,-1,-1,-1,1) durch Satzstellung scheinen sich auch die Alten in den Sozialen Medien zu bewegen und nicht nur die Fotos ( &quot;jung und alt in den sozialen Netzwerken&quot;)2) durch die andere Präposition &quot;vom Wochenende an&quot; statt &quot;am Wochenede&quot;&comma; klingt es&comma; als begänne die Steigerung erst am Wochenende und reiche eventuell bis in die nächste Woche,-1,-1,96832,1,,,,,,70d35a89277579f3bfa1b024ef270375,,0,26.32368803024292,7.801415205001831,50504,2022-07-17 14:54:52
-1,-1,40,100,75,8:43,0,-1,75,60,80,100,100,-1,-1,40,50,100,-1,-1,100,-1,-1,-1,-1,-1,-1,1) 1. Satz Genuswechsel2) &quot;Ihre klare Kritik ist bedeutend&quot; vs. &quot;Die klare Kritik ist groß&quot;,-1,-1,96844,1,,,,,,fe7d0cda2d0e902546a01d2c240e0fba,,0,22.004961252212524,4.4990880489349365,50504,2022-07-17 15:03:37
-1,-1,40,100,25,13:33,0,-1,75,60,70,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96891,2,,,,,,019f76c6b9622e3176a8cda2fbccf967,,1,18.24168276786804,5.397316932678223,50504,2022-07-17 15:17:14
-1,-1,50,100,75,1:16,0,-1,75,60,90,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96861,2,,,,,,d7b1eaa1abcd06a5dccbe78838dd1bde,,0,14.200198650360107,4.011988162994385,50504,2022-07-17 15:18:31
-1,-1,40,100,25,8:43,0,-1,75,70,80,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,1)  Der Satz ist so unlogisch&comma; dass ich ihn nicht bei IFF bewerte: &quot;Die Frage wurde von einer DNA-Untersuchung in Auftrag gegeben&comma; die die Würzburger in Auftrag gaben.&quot;,-1,-1,96837,1,,,,,,3ec9e062c20222a1fe62de2eed1efa17,,1,22.95344066619873,5.439530849456787,50504,2022-07-17 15:27:18
-1,-1,60,100,50,0:57,0,-1,75,60,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96864,2,,,,,,6e7708940cd9a7a03e332c4ab73a9d6e,,0,11.7315936088562,2.8363571166992188,50504,2022-07-17 15:28:16
-1,-1,80,100,75,2:17,0,-1,100,60,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96846,1,,,,,,12769f48a3bae9af3932e729a63fdb93,,0,14.106548309326172,3.22158432006836,50504,2022-07-17 15:30:39
-1,-1,70,100,75,9:13,0,-1,100,60,90,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,-1,-1,-1,1) der Konjunktiv ändert den Wahrheitsgehalt: &quot;seien in Horsens gut 120 Kilometer nördlich der deutsch-dänischen Grenze am Freitagmorgen minus 20&comma;7 Grad Celsius gemessen worden&quot;,-1,-1,96856,1,,,,,,0e106b99829d8f8df9fa20d51f4f61c8,,0,18.34634494781494,5.809093236923218,50504,2022-07-17 15:39:56
-1,-1,70,100,75,16:42,0,-1,100,50,90,100,75,-1,-1,70,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96872,2,,,,,,3e49e47eebfd5ba73456310ebbcd7feb,,0,18.904881954193115,5.124969720840454,50504,2022-07-17 15:56:43
-1,-1,60,100,50,9:5,0,-1,75,60,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96811,1,,,,,,74d3fa6f65213cc57e2c3cf992c15c93,,0,14.000635862350464,3.851920366287232,50504,2022-07-17 16:05:50
-1,-1,60,100,50,1:52,0,-1,75,50,80,100,100,-1,-1,90,75,100,-1,100,-1,-1,-1,-1,-1,-1,-1,1) u.a. Modusfehler&comma; da der Erdrutsch ja bereits stattgefunden hat &quot;Bereits in dieser Woche hatte es im baden-württembergischen Schopfheim nach Regen und Schneeschmelze zu einem Erdrutsch kommen können.&quot;,-1,-1,96906,2,,,,,,783f09bd50305ad09fb70de042ccad65,,0,12.978485345840454,3.5681583881378174,50504,2022-07-17 16:07:43
-1,-1,70,100,50,9:9,0,-1,75,50,90,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,-1,-1,-1,1. falsche Präposition&comma; da es die Stellen selbst und keine beigeordneten Stellen sind: &quot;Die Stellen beim künstlerischen Intendanten der Kulturhauptstadt 2025 und dem Geschäftsführer sollen bis dahin ausgeschrieben und besetzt werden.&quot;,-1,-1,96901,2,,,,,,d1c9a7901106d8f0915fabc4a1e951be,,0,18.452333450317383,6.05945086479187,50504,2022-07-17 16:16:54
-1,-1,30,100,25,2:17,0,-1,75,70,80,100,100,-1,-1,30,75,100,-1,100,100,-1,-1,-1,-1,-1,-1,1) Tempus... komme/gekommen war: &quot;und es zu einer Affekttat komme&quot; Tat liegt ja in der Vergangenheit,-1,-1,96819,1,,,,,,6fa2f1cf1db7d260a20f5d514219922d,,0,18.204023599624637,6.189103603363037,50504,2022-07-17 16:19:12
-1,-1,100,100,100,17:58,0,-1,100,70,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96854,1,,,,,,233f54b56c16ece307e5d1720e68753e,,0,14.979421854019163,3.794835090637207,50504,2022-07-17 16:37:12
-1,-1,60,100,25,4:58,0,-1,100,40,90,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96903,2,,,,,,453ebaef5ea97a48f75cc7aa2aa812a7,,0,26.93070936203003,10.500567197799684,50504,2022-07-17 16:42:14
-1,-1,70,100,100,1:22,0,-1,100,40,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96868,2,,,,,,01658161158c1d0ff79c111cdff24e29,,0,17.62912344932556,5.125851154327393,50504,2022-07-17 16:43:37
-1,-1,80,100,100,1:34,0,-1,100,40,100,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96829,1,,,,,,12537b25341ca99485befcf8cb378312,,0,20.73605847358704,5.702805280685425,50504,2022-07-17 16:45:15
-1,-1,100,100,100,2:28,0,-1,100,30,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96851,1,,,,,,e026ec8522ee72f21965c03215e028c7,,0,13.01665425300598,4.376064777374268,50504,2022-07-17 16:47:44
-1,-1,30,100,75,1:17,0,-1,100,40,90,100,100,-1,-1,40,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96888,2,,,,,,1bcb424fe73002c3316a8cb76e7f3a64,,0,19.07991862297058,4.921849489212036,50504,2022-07-17 16:49:06
-1,-1,60,100,50,1:33,0,-1,75,50,80,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96809,1,,,,,,104c5becaaa029d2aae20e272df37447,,0,25.5883731842041,9.114015102386476,50504,2022-07-17 16:50:41
-1,-1,100,100,100,11:43,0,-1,100,30,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96899,2,,,,,,115fc1b79697482b3c6fd66c40dbef95,,0,13.45931100845337,4.468333959579468,50504,2022-07-17 17:02:30
-1,-1,60,100,50,1:3,0,-1,100,30,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96814,1,,,,,,5f0fdc0cf321e779fd1440fd8eebcb55,,0,11.341375589370728,3.118447542190552,50504,2022-07-17 17:03:35
-1,-1,40,100,0,17:12,0,-1,75,50,80,100,100,-1,-1,70,50,100,-1,100,100,-1,-1,-1,-1,-1,-1,1) Passiv klingt so&comma; als beauftrage das Jugendamt jemanden&comma; obwohl es selbst das Kind in Obhut nimmt: &quot;Das Jugendamt werde das Kind in Obhut nehmen lassen.&quot;2) Klingt&comma; als gäbe es die Räume nicht mehr&comma; obwol sich das Tempus ja widerspricht innerhalb des Satzes: &quot;In Nürnberg hätten mehrere Einrichtungen&comma; darunter eine städtische&comma; existiert&comma; in denen geschützte Mutter-Kind-Räume bereitstünden&comma; wies die Stadt dazu auf.&quot;,-1,-1,96859,2,,,,,,bfdac21263d50c10b9fe470e9fa5f94e,,0,24.979405879974365,8.592546224594116,50504,2022-07-17 17:55:21
-1,-1,90,100,100,38:28,0,-1,100,30,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96879,2,,,,,,286536b47f369497fc60457757e16008,,0,21.08816647529602,5.565485954284668,50504,2022-07-17 18:33:51
-1,-1,60,100,25,5:11,0,-1,75,50,80,100,75,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96843,1,,,,,,5a8ad936d6c39b53ed1a4cd0f7969477,,0,18.15640664100647,5.288480281829834,50504,2022-07-17 18:39:03
-1,-1,70,100,75,0:39,0,-1,100,30,90,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96880,2,,,,,,f2264ae64d86cd01e4d77af07d316d93,,0,7.509518623352051,1.9538769721984863,50504,2022-07-17 18:39:44
-1,-1,90,100,75,1:33,0,-1,100,50,90,100,100,-1,-1,70,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96823,1,,,,,,2d845d72c195c809f4e52734cc9a8b85,,0,28.433311462402344,7.549441814422607,50504,2022-07-17 18:41:27
-1,-1,90,100,100,0:38,0,-1,100,30,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96849,1,,,,,,6f1726c548f1b93fb3a5566daec56b16,,0,14.032985925674438,3.699632406234741,50504,2022-07-17 18:42:09
-1,-1,80,100,100,1:25,0,-1,100,40,90,100,100,-1,-1,70,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96884,2,,,,,,69782b24b36bb6c942b3aceeba8b1df5,,0,22.913615703582764,8.771364212036133,50504,2022-07-17 18:43:38
-1,-1,60,100,50,0:59,0,-1,75,40,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96855,1,,,,,,1c04eeaecff0f86cdf0f97e30494fc12,,0,27.57166314125061,10.785487174987791,50504,2022-07-17 18:44:42
-1,-1,70,100,50,1:50,0,-1,100,40,90,100,100,-1,-1,60,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96873,2,,,,,,2d845d72c195c809f4e52734cc9a8b85,,0,28.119949340820312,7.315543413162231,50504,2022-07-17 18:46:42
-1,-1,80,100,100,3:49,1,-1,100,80,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96893,2,,,,,,a59f03c76c7a45a02634cb0d2d8b52ad,,0,13.923423290252686,2.4873592853546143,70828,2022-07-17 18:50:03
-1,-1,70,100,75,5:30,1,-1,100,70,90,100,100,-1,-1,80,75,100,-1,100,100,-1,-1,-1,-1,-1,Ein Wort wurde so ersetzte&comma; dass sich der Sinn verändert hat,Input: Kneipen und andere Gaststätten in Schweden dürfen am späteren Abend aus Corona-Gründen weiterhin keinen Alkohol ausschenken. Output: Aus Corona-Gründen dürfen Kneipen und andere Gaststätten in Schweden am späteren Abend kein Alkohol mehr ausschenken. ,-1,-1,96834,1,,,,,,e5eff369b14aa4bc81bc405ddeba1eb9,,0,23.058088541030884,9.020877361297607,70828,2022-07-17 18:55:34
-1,-1,70,100,75,19:50,1,-1,100,60,90,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,-1,-1,Ein Wort ersetzte&comma; welches den Sinn verändert,Input: Viele Österreicher wiederum arbeiten in den Grenz-Landkreisen Altötting und Berchtesgadener LandOutput: In den Grenz-Landkreisen Altötting und Berchtesgadener Land arbeiten auch viele Österreicher wieder,-1,-1,96890,2,,,,,,a1945d87fde73fc6c799fe6b1d594b40,,0,36.41954755783081,13.584901094436646,70828,2022-07-17 19:15:25
-1,-1,70,100,100,1:53,1,-1,100,70,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96849,1,,,,,,6f1726c548f1b93fb3a5566daec56b16,,0,14.032985925674438,3.699632406234741,70828,2022-07-17 19:17:19
-1,-1,70,100,75,2:4,0,-1,100,70,100,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96864,2,,,,,,6e7708940cd9a7a03e332c4ab73a9d6e,,0,11.7315936088562,2.8363571166992188,70828,2022-07-17 19:25:07
-1,-1,80,100,100,15:0,0,-1,100,70,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96822,1,,,,,,26b738aaaf98abd3615a685023fa4e92,,0,18.645395040512085,5.017008066177368,70828,2022-07-17 19:40:08
-1,-1,70,100,100,13:6,0,-1,100,70,90,75,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96851,1,,,,,,e026ec8522ee72f21965c03215e028c7,,0,13.01665425300598,4.376064777374268,70828,2022-07-17 19:53:16
-1,-1,70,100,75,4:54,0,-1,75,70,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96892,2,,,,,,afa3ae73c84c1729cfe97172dffbbda3,,0,21.647348165512085,4.516844272613525,70828,2022-07-17 19:58:11
-1,-1,50,100,75,4:7,1,-1,100,60,90,100,75,-1,-1,80,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96882,2,,,,,,294d48bca4ef63b59e36cf67f23d367a,,0,26.484320878982544,7.397318124771118,12802,2022-07-18 06:35:28
-1,-1,50,100,100,12:7,1,-1,100,50,90,100,75,-1,-1,70,100,90,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96878,2,,,,,,37c87f20902b1d06e690648f9a5f43ee,,1,42.73394393920898,9.113282203674316,12802,2022-07-18 06:47:37
-1,-1,50,100,100,11:24,1,-1,100,60,90,100,100,-1,-1,70,100,80,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96823,1,,,,,,2d845d72c195c809f4e52734cc9a8b85,,0,28.433311462402344,7.549441814422607,12802,2022-07-18 06:59:03
-1,-1,60,75,100,10:22,1,-1,75,80,90,100,100,-1,-1,60,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96865,2,,,,,,a77784beec85a24c2710d01651b8c97d,,0,23.69402027130127,8.393141508102417,12802,2022-07-18 07:09:27
-1,-1,50,100,100,5:31,0,-1,100,50,100,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96829,1,,,,,,12537b25341ca99485befcf8cb378312,,0,20.73605847358704,5.702805280685425,12802,2022-07-18 07:15:12
-1,-1,70,100,75,4:46,0,-1,100,70,90,100,100,-1,-1,70,75,100,-1,100,-1,-1,-1,-1,-1,-1,&quot;wieder&quot; wurde durch &quot;weiter&quot; ersetzt,In Brasilien hat die Gewalt während der Corona-Krise weiter zugenommen,-1,-1,96855,1,,,,,,1c04eeaecff0f86cdf0f97e30494fc12,,0,27.57166314125061,10.785487174987791,12802,2022-07-18 07:20:03
-1,-1,50,100,50,9:1,0,-1,75,60,90,100,100,-1,-1,50,100,100,-1,100,-1,-1,-1,-1,-1,-1,aus &quot;heute 47 Jahre alter Mann&quot; wurde &quot;heute 47 Jahre älterer Mann&quot; gemacht,heute 47 Jahre älterer Mann ist in Flensburg zu einer lebenslangen Freiheitsstrafe wegen Mordes verurteilt. ,-1,-1,96869,2,,,,,,24385f116fcb8e1e37bcc292337f8a2e,,0,18.038158655166622,6.031929969787598,12802,2022-07-18 07:29:07
-1,-1,70,100,75,12:54,1,-1,100,60,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96841,1,,,,,,560efc5613b0c77385a39f96be013014,,0,33.70461893081665,12.15222454071045,53332,2022-07-18 10:18:07
-1,-1,50,100,50,8:45,1,-1,100,50,80,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,-1,-1,Output klingt&comma; als sei einer der Erdrutsche nicht passiert,&quot;hatte es [...] zu einem Erdrutsch kommen können&quot;,-1,-1,96906,2,,,,,,783f09bd50305ad09fb70de042ccad65,,0,12.978485345840454,3.5681583881378174,53332,2022-07-18 10:26:54
-1,-1,60,100,75,19:13,1,-1,100,60,90,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96839,1,,,,,,50fb94cabfd07c1287c9b12a85094ae7,,0,18.753828287124637,6.184562921524048,53332,2022-07-18 10:46:16
-1,-1,40,100,50,12:15,1,-1,100,40,80,100,100,-1,-1,90,75,100,-1,100,-1,-1,-1,-1,-1,-1,-1,kaum noch =/= keine,-1,-1,96815,1,,,,,,192a3d6ce80f3492a3ec698b927b8350,,1,24.42311215400696,8.69748854637146,53332,2022-07-18 10:58:32
-1,-1,60,100,75,8:51,0,-1,100,50,90,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96905,2,,,,,,5de38a6989eb06feaedc0f5fbfbda818,,0,10.71070122718811,1.304701566696167,53332,2022-07-18 11:07:25
-1,-1,40,100,75,14:6,0,-1,100,40,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96904,2,,,,,,951edd151e1c25bcdf50aa14acf82eaa,,0,17.93203902244568,5.3831188678741455,53332,2022-07-18 11:21:43
-1,-1,60,100,75,13:20,0,-1,100,50,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96832,1,,,,,,70d35a89277579f3bfa1b024ef270375,,0,26.32368803024292,7.801415205001831,53332,2022-07-18 11:35:12
-1,-1,70,100,75,24:28,0,-1,100,50,90,100,100,-1,-1,100,100,90,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96889,2,,,,,,2082e7bb8e320aa8c2865a2288a5e504,,0,33.19605898857117,11.586212396621704,53332,2022-07-18 12:34:16
-1,-1,50,100,75,6:53,0,-1,100,40,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96856,1,,,,,,0e106b99829d8f8df9fa20d51f4f61c8,,0,18.34634494781494,5.809093236923218,53332,2022-07-18 12:41:10
-1,-1,60,100,100,4:30,0,-1,100,50,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96882,2,,,,,,294d48bca4ef63b59e36cf67f23d367a,,0,26.484320878982544,7.397318124771118,53332,2022-07-18 12:46:20
-1,-1,60,100,75,12:45,0,-1,100,60,90,100,100,-1,-1,100,100,100,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96826,1,,,,,,bbb6b7246cf3aa4c38837485f3d04fa2,,0,33.12645936012268,9.49628520011902,53332,2022-07-18 12:59:09
-1,-1,60,100,75,4:59,0,-1,100,50,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96897,2,,,,,,f3b064241db7f8a16c2722b0aa534b06,,0,13.871901512145996,3.606311321258545,53332,2022-07-18 13:04:13
-1,-1,60,100,100,3:33,0,-1,100,50,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96845,1,,,,,,8272efdf8b857a849949aba15114792a,,0,14.032310247421265,2.5487923622131348,53332,2022-07-18 13:08:01
-1,-1,70,100,100,12:32,0,-1,100,60,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96851,1,,,,,,e026ec8522ee72f21965c03215e028c7,,0,13.01665425300598,4.376064777374268,53332,2022-07-18 13:20:35
-1,-1,50,100,100,3:52,1,-1,100,60,100,100,100,-1,-1,90,100,90,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96822,1,,,,,,26b738aaaf98abd3615a685023fa4e92,,0,18.645395040512085,5.017008066177368,12802,2022-07-19 06:37:29
-1,-1,50,100,100,4:1,1,-1,75,60,90,100,100,-1,-1,80,100,100,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96904,2,,,,,,951edd151e1c25bcdf50aa14acf82eaa,,0,17.93203902244568,5.3831188678741455,12802,2022-07-19 06:41:31
-1,-1,60,100,100,12:58,1,-1,100,70,80,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,-1,-1,Die Frage wurde durch eine DNA-Untersuchung geklärt und nicht in Auftrag gegben,Die Frage wurde von einer DNA-Untersuchung in Auftrag gegeben&comma; die die Würzburger in Auftrag gaben,-1,-1,96837,1,,,,,,3ec9e062c20222a1fe62de2eed1efa17,,1,22.95344066619873,5.439530849456787,12802,2022-07-19 06:54:32
-1,-1,50,100,75,8:41,1,-1,100,60,70,100,100,-1,-1,80,100,80,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96873,2,,,,,,2d845d72c195c809f4e52734cc9a8b85,,0,28.119949340820312,7.315543413162231,12802,2022-07-19 07:03:15
-1,-1,50,100,75,13:42,0,-1,75,60,80,100,100,-1,-1,50,75,70,-1,100,100,-1,-1,-1,-1,-1,Die Ergänzung des Wortes &quot;zusammen&quot; führt zu einer anderen Bedeutung der Aussage,Als eine der wenigen prominenten Mitglieder der Republikanischen Partei bricht die frühere amerikanische UN-Botschafterin Nikki Haley öffentlich mit Ex-Präsident Donald Trump zusammen. ,-1,-1,96844,1,,,,,,fe7d0cda2d0e902546a01d2c240e0fba,,0,22.004961252212524,4.4990880489349365,12802,2022-07-19 07:17:09
-1,-1,50,100,75,6:51,0,-1,100,60,90,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96894,2,,,,,,394bf64e7e5bce5e4f1d5acd55d11bd0,,0,13.916754007339478,3.1394121646881104,12802,2022-07-19 07:24:02
-1,-1,60,100,100,6:50,0,-1,100,70,100,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96901,2,,,,,,d1c9a7901106d8f0915fabc4a1e951be,,0,18.452333450317383,6.05945086479187,12802,2022-07-19 07:30:58
-1,-1,70,100,75,14:15,1,-1,100,60,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96863,2,,,,,,6520a7b582c8d860b0ba377ebcbfc929,,0,31.82977414131165,7.670071840286255,53332,2022-07-19 11:03:58
-1,-1,70,100,75,12:32,1,-1,100,60,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96898,2,,,,,,a9471feb3ad559b2b1673fc8c8bf42a3,,0,37.53590178489685,13.299694061279297,53332,2022-07-19 11:16:32
-1,-1,70,100,75,8:42,1,-1,100,60,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96850,1,,,,,,70ac8e7b69b03e094515c0d21a7160ff,,0,38.288604736328125,13.950064420700071,53332,2022-07-19 11:25:15
-1,-1,70,100,100,7:28,1,-1,100,50,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96872,2,,,,,,3e49e47eebfd5ba73456310ebbcd7feb,,0,18.904881954193115,5.124969720840454,53332,2022-07-19 11:32:44
-1,-1,80,100,100,4:43,0,-1,100,70,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96843,1,,,,,,5a8ad936d6c39b53ed1a4cd0f7969477,,0,18.15640664100647,5.288480281829834,53332,2022-07-19 11:37:28
-1,-1,60,100,75,11:28,0,-1,100,60,90,100,100,-1,-1,90,100,100,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96854,1,,,,,,233f54b56c16ece307e5d1720e68753e,,0,14.979421854019163,3.794835090637207,53332,2022-07-19 11:48:58
-1,-1,60,100,75,5:7,0,-1,100,50,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96902,2,,,,,,c6928ba56ac35231e180ccec157409a4,,0,14.5714852809906,3.707555770874024,53332,2022-07-19 11:54:06
-1,-1,40,100,50,11:8,0,-1,100,60,80,100,100,-1,-1,70,100,100,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96819,1,,,,,,6fa2f1cf1db7d260a20f5d514219922d,,0,18.204023599624637,6.189103603363037,53332,2022-07-19 12:05:15
-1,-1,60,100,75,10:58,0,-1,100,60,90,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,-1,-1,Sinnverändernd formuliert,auffordern =/= sichern,-1,-1,96891,2,,,,,,019f76c6b9622e3176a8cda2fbccf967,,1,18.24168276786804,5.397316932678223,53332,2022-07-19 12:16:14
-1,-1,70,100,100,12:25,0,-1,100,60,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96840,1,,,,,,e9f05bbb919bb7ca92ff91e0290b6ee2,,0,19.11717963218689,5.057529211044312,53332,2022-07-19 12:28:40
-1,-1,70,100,100,6:31,0,-1,100,60,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96885,2,,,,,,3ec9e062c20222a1fe62de2eed1efa17,,1,22.76153254508972,5.282996892929077,53332,2022-07-19 12:35:13
-1,-1,50,100,75,10:17,0,-1,100,50,90,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,-1,-1,-1,keine =/= kaum noch,-1,-1,96865,2,,,,,,a77784beec85a24c2710d01651b8c97d,,0,23.69402027130127,8.393141508102417,53332,2022-07-19 12:45:32
-1,-1,70,100,100,8:41,0,-1,100,60,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96846,1,,,,,,12769f48a3bae9af3932e729a63fdb93,,0,14.106548309326172,3.22158432006836,53332,2022-07-19 13:52:15
-1,-1,80,100,75,17:4,0,-1,100,60,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96871,2,,,,,,a649451c5a1df9eba20070f71eadd501,,0,30.77267169952393,8.072403192520142,53332,2022-07-19 14:09:20
-1,-1,60,100,75,4:32,0,-1,100,50,100,100,-1,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96814,1,,,,,,5f0fdc0cf321e779fd1440fd8eebcb55,,0,11.341375589370728,3.118447542190552,53332,2022-07-19 14:13:54
-1,-1,70,100,75,9:58,0,-1,100,50,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96853,1,,,,,,5219c7306927d7bb13ca3b03ff8412d2,,0,19.079150199890137,6.361278533935547,53332,2022-07-19 14:23:53
-1,-1,60,100,75,18:28,0,-1,100,60,90,100,75,-1,-1,90,100,90,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96857,2,,,,,,1ced5216d49f4ad5c97e3143d6e9a302,,0,54.33951926231384,16.639615774154663,53332,2022-07-19 14:42:23
